Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Australia,AUS,"Population ages 00-04, female",SP.POP.0004.FE,794910
Australia,AUS,"Population ages 15-19, female",SP.POP.1519.FE,731409
Australia,AUS,"Population ages 15-19, male",SP.POP.1519.MA,764808
Australia,AUS,"Population ages 20-24, female",SP.POP.2024.FE,798240
Australia,AUS,"Population ages 20-24, male",SP.POP.2024.MA,835756
Australia,AUS,"Population ages 25-29, female",SP.POP.2529.FE,887896
Australia,AUS,"Population ages 25-29, male",SP.POP.2529.MA,918678
Australia,AUS,"Population ages 30-34, female",SP.POP.3034.FE,931135
Australia,AUS,"Population ages 30-34, male",SP.POP.3034.MA,932772
Australia,AUS,"Population ages 35-39, female",SP.POP.3539.FE,871784
Australia,AUS,"Population ages 35-39, male",SP.POP.3539.MA,870518
Australia,AUS,"Population ages 40-44, female",SP.POP.4044.FE,820994
Australia,AUS,"Population ages 40-44, male",SP.POP.4044.MA,810871
Australia,AUS,"Population ages 45-49, female",SP.POP.4549.FE,832565
Australia,AUS,"Population ages 45-49, male",SP.POP.4549.MA,815661
Australia,AUS,"Population ages 50-54, female",SP.POP.5054.FE,790135
Australia,AUS,"Population ages 50-54, male",SP.POP.5054.MA,773679
Australia,AUS,"Population ages 55-59, female",SP.POP.5559.FE,774463
Australia,AUS,"Population ages 55-59, male",SP.POP.5559.MA,756308
Australia,AUS,"Population ages 60-64, female",SP.POP.6064.FE,697373
Australia,AUS,"Population ages 60-64, male",SP.POP.6064.MA,668176
Australia,AUS,"Population ages 65-69, female",SP.POP.6569.FE,615410
Australia,AUS,"Population ages 65-69, male",SP.POP.6569.MA,591759
Australia,AUS,"Population ages 70-74, female",SP.POP.7074.FE,511495
Australia,AUS,"Population ages 70-74, male",SP.POP.7074.MA,488508
Australia,AUS,"Population ages 75-79, female",SP.POP.7579.FE,361022
Australia,AUS,"Population ages 75-79, male",SP.POP.7579.MA,333571
Australia,AUS,"Population ages 80 and above, female",SP.POP.80UP.FE,587062
Australia,AUS,"Population ages 80 and above, male",SP.POP.80UP.MA,424172
Austria,AUT,"Population ages 00-04, male",SP.POP.0004.MA,222051
Austria,AUT,"Population ages 05-09, female",SP.POP.0509.FE,200164
Austria,AUT,"Population ages 05-09, male",SP.POP.0509.MA,213286
Austria,AUT,"Population ages 10-14, female",SP.POP.1014.FE,203836
Austria,AUT,"Population ages 10-14, male",SP.POP.1014.MA,216218
Austria,AUT,"Population ages 00-04, female",SP.POP.0004.FE,209397
Austria,AUT,"Population ages 15-19, female",SP.POP.1519.FE,218921
Austria,AUT,"Population ages 15-19, male",SP.POP.1519.MA,232700
Austria,AUT,"Population ages 20-24, female",SP.POP.2024.FE,254999
Austria,AUT,"Population ages 20-24, male",SP.POP.2024.MA,271213
Austria,AUT,"Population ages 25-29, female",SP.POP.2529.FE,292161
Austria,AUT,"Population ages 25-29, male",SP.POP.2529.MA,305646
Austria,AUT,"Population ages 30-34, female",SP.POP.3034.FE,300642
Austria,AUT,"Population ages 30-34, male",SP.POP.3034.MA,308113
Austria,AUT,"Population ages 35-39, female",SP.POP.3539.FE,291946
Austria,AUT,"Population ages 35-39, male",SP.POP.3539.MA,296230
Austria,AUT,"Population ages 40-44, female",SP.POP.4044.FE,281291
Austria,AUT,"Population ages 40-44, male",SP.POP.4044.MA,281992
Austria,AUT,"Population ages 45-49, female",SP.POP.4549.FE,326342
Austria,AUT,"Population ages 45-49, male",SP.POP.4549.MA,325526
Austria,AUT,"Population ages 50-54, female",SP.POP.5054.FE,358880
Austria,AUT,"Population ages 50-54, male",SP.POP.5054.MA,362107
Austria,AUT,"Population ages 55-59, female",SP.POP.5559.FE,331200
Austria,AUT,"Population ages 55-59, male",SP.POP.5559.MA,329119
Austria,AUT,"Population ages 60-64, female",SP.POP.6064.FE,273382
Austria,AUT,"Population ages 60-64, male",SP.POP.6064.MA,258632
Austria,AUT,"Population ages 65-69, female",SP.POP.6569.FE,228589
Austria,AUT,"Population ages 65-69, male",SP.POP.6569.MA,205257
Austria,AUT,"Population ages 70-74, female",SP.POP.7074.FE,226386
Austria,AUT,"Population ages 70-74, male",SP.POP.7074.MA,191776
Austria,AUT,"Population ages 75-79, female",SP.POP.7579.FE,204042
Austria,AUT,"Population ages 75-79, male",SP.POP.7579.MA,159745
Austria,AUT,"Population ages 80 and above, female",SP.POP.80UP.FE,294721
Austria,AUT,"Population ages 80 and above, male",SP.POP.80UP.MA,170529
Azerbaijan,AZE,"Population ages 00-04, male",SP.POP.0004.MA,463318
Azerbaijan,AZE,"Population ages 05-09, female",SP.POP.0509.FE,369474
Azerbaijan,AZE,"Population ages 05-09, male",SP.POP.0509.MA,425789
Azerbaijan,AZE,"Population ages 10-14, female",SP.POP.1014.FE,304171
Azerbaijan,AZE,"Population ages 10-14, male",SP.POP.1014.MA,352217
Azerbaijan,AZE,"Population ages 00-04, female",SP.POP.0004.FE,408496
Azerbaijan,AZE,"Population ages 15-19, female",SP.POP.1519.FE,304791
Azerbaijan,AZE,"Population ages 15-19, male",SP.POP.1519.MA,348613
Azerbaijan,AZE,"Population ages 20-24, female",SP.POP.2024.FE,379609
Azerbaijan,AZE,"Population ages 20-24, male",SP.POP.2024.MA,408332
Azerbaijan,AZE,"Population ages 25-29, female",SP.POP.2529.FE,465379
Azerbaijan,AZE,"Population ages 25-29, male",SP.POP.2529.MA,466471
Azerbaijan,AZE,"Population ages 30-34, female",SP.POP.3034.FE,459841
Azerbaijan,AZE,"Population ages 30-34, male",SP.POP.3034.MA,452190
Azerbaijan,AZE,"Population ages 35-39, female",SP.POP.3539.FE,379660
Azerbaijan,AZE,"Population ages 35-39, male",SP.POP.3539.MA,378233
Azerbaijan,AZE,"Population ages 40-44, female",SP.POP.4044.FE,324157
Azerbaijan,AZE,"Population ages 40-44, male",SP.POP.4044.MA,309631
Azerbaijan,AZE,"Population ages 45-49, female",SP.POP.4549.FE,324086
Azerbaijan,AZE,"Population ages 45-49, male",SP.POP.4549.MA,295484
Azerbaijan,AZE,"Population ages 50-54, female",SP.POP.5054.FE,344794
Azerbaijan,AZE,"Population ages 50-54, male",SP.POP.5054.MA,310206
Azerbaijan,AZE,"Population ages 55-59, female",SP.POP.5559.FE,326486
Azerbaijan,AZE,"Population ages 55-59, male",SP.POP.5559.MA,292124
Azerbaijan,AZE,"Population ages 60-64, female",SP.POP.6064.FE,231923
Azerbaijan,AZE,"Population ages 60-64, male",SP.POP.6064.MA,200900
Azerbaijan,AZE,"Population ages 65-69, female",SP.POP.6569.FE,137469
Azerbaijan,AZE,"Population ages 65-69, male",SP.POP.6569.MA,111905
Azerbaijan,AZE,"Population ages 70-74, female",SP.POP.7074.FE,72878
Azerbaijan,AZE,"Population ages 70-74, male",SP.POP.7074.MA,53783
Azerbaijan,AZE,"Population ages 75-79, female",SP.POP.7579.FE,62903
Azerbaijan,AZE,"Population ages 75-79, male",SP.POP.7579.MA,41741
Azerbaijan,AZE,"Population ages 80 and above, female",SP.POP.80UP.FE,86556
Azerbaijan,AZE,"Population ages 80 and above, male",SP.POP.80UP.MA,48721
"Bahamas, The",BHS,"Population ages 00-04, male",SP.POP.0004.MA,13399
"Bahamas, The",BHS,"Population ages 05-09, female",SP.POP.0509.FE,14159
"Bahamas, The",BHS,"Population ages 05-09, male",SP.POP.0509.MA,14563
"Bahamas, The",BHS,"Population ages 10-14, female",SP.POP.1014.FE,16062
"Bahamas, The",BHS,"Population ages 10-14, male",SP.POP.1014.MA,15965
"Bahamas, The",BHS,"Population ages 00-04, female",SP.POP.0004.FE,12565
"Bahamas, The",BHS,"Population ages 15-19, female",SP.POP.1519.FE,16402
"Bahamas, The",BHS,"Population ages 15-19, male",SP.POP.1519.MA,16286
"Bahamas, The",BHS,"Population ages 20-24, female",SP.POP.2024.FE,16708
"Bahamas, The",BHS,"Population ages 20-24, male",SP.POP.2024.MA,16750
"Bahamas, The",BHS,"Population ages 25-29, female",SP.POP.2529.FE,15465
"Bahamas, The",BHS,"Population ages 25-29, male",SP.POP.2529.MA,15486
"Bahamas, The",BHS,"Population ages 30-34, female",SP.POP.3034.FE,13956
"Bahamas, The",BHS,"Population ages 30-34, male",SP.POP.3034.MA,13229
"Bahamas, The",BHS,"Population ages 35-39, female",SP.POP.3539.FE,14331
"Bahamas, The",BHS,"Population ages 35-39, male",SP.POP.3539.MA,13050
"Bahamas, The",BHS,"Population ages 40-44, female",SP.POP.4044.FE,14777
"Bahamas, The",BHS,"Population ages 40-44, male",SP.POP.4044.MA,13628
"Bahamas, The",BHS,"Population ages 45-49, female",SP.POP.4549.FE,14710
"Bahamas, The",BHS,"Population ages 45-49, male",SP.POP.4549.MA,13384
"Bahamas, The",BHS,"Population ages 50-54, female",SP.POP.5054.FE,13191
"Bahamas, The",BHS,"Population ages 50-54, male",SP.POP.5054.MA,11992
"Bahamas, The",BHS,"Population ages 55-59, female",SP.POP.5559.FE,11728
"Bahamas, The",BHS,"Population ages 55-59, male",SP.POP.5559.MA,10300
"Bahamas, The",BHS,"Population ages 60-64, female",SP.POP.6064.FE,8495
"Bahamas, The",BHS,"Population ages 60-64, male",SP.POP.6064.MA,7068
"Bahamas, The",BHS,"Population ages 65-69, female",SP.POP.6569.FE,5748
"Bahamas, The",BHS,"Population ages 65-69, male",SP.POP.6569.MA,4811
"Bahamas, The",BHS,"Population ages 70-74, female",SP.POP.7074.FE,4207
"Bahamas, The",BHS,"Population ages 70-74, male",SP.POP.7074.MA,3307
"Bahamas, The",BHS,"Population ages 75-79, female",SP.POP.7579.FE,3033
"Bahamas, The",BHS,"Population ages 75-79, male",SP.POP.7579.MA,2214
"Bahamas, The",BHS,"Population ages 80 and above, female",SP.POP.80UP.FE,2776
"Bahamas, The",BHS,"Population ages 80 and above, male",SP.POP.80UP.MA,1890
Bahrain,BHR,"Population ages 00-04, male",SP.POP.0004.MA,55227
Bahrain,BHR,"Population ages 05-09, female",SP.POP.0509.FE,50135
Bahrain,BHR,"Population ages 05-09, male",SP.POP.0509.MA,52956
Bahrain,BHR,"Population ages 10-14, female",SP.POP.1014.FE,44361
Bahrain,BHR,"Population ages 10-14, male",SP.POP.1014.MA,46539
Bahrain,BHR,"Population ages 00-04, female",SP.POP.0004.FE,52909
Bahrain,BHR,"Population ages 15-19, female",SP.POP.1519.FE,37517
Bahrain,BHR,"Population ages 15-19, male",SP.POP.1519.MA,43070
Bahrain,BHR,"Population ages 20-24, female",SP.POP.2024.FE,44464
Bahrain,BHR,"Population ages 20-24, male",SP.POP.2024.MA,67405
Bahrain,BHR,"Population ages 25-29, female",SP.POP.2529.FE,63594
Bahrain,BHR,"Population ages 25-29, male",SP.POP.2529.MA,146636
Bahrain,BHR,"Population ages 30-34, female",SP.POP.3034.FE,63580
Bahrain,BHR,"Population ages 30-34, male",SP.POP.3034.MA,177123
Bahrain,BHR,"Population ages 35-39, female",SP.POP.3539.FE,52956
Bahrain,BHR,"Population ages 35-39, male",SP.POP.3539.MA,128227
Bahrain,BHR,"Population ages 40-44, female",SP.POP.4044.FE,43207
Bahrain,BHR,"Population ages 40-44, male",SP.POP.4044.MA,88189
Bahrain,BHR,"Population ages 45-49, female",SP.POP.4549.FE,33799
Bahrain,BHR,"Population ages 45-49, male",SP.POP.4549.MA,67805
Bahrain,BHR,"Population ages 50-54, female",SP.POP.5054.FE,28951
Bahrain,BHR,"Population ages 50-54, male",SP.POP.5054.MA,46933
Bahrain,BHR,"Population ages 55-59, female",SP.POP.5559.FE,23035
Bahrain,BHR,"Population ages 55-59, male",SP.POP.5559.MA,34376
Bahrain,BHR,"Population ages 60-64, female",SP.POP.6064.FE,14321
Bahrain,BHR,"Population ages 60-64, male",SP.POP.6064.MA,24057
Bahrain,BHR,"Population ages 65-69, female",SP.POP.6569.FE,6986
Bahrain,BHR,"Population ages 65-69, male",SP.POP.6569.MA,9601
Bahrain,BHR,"Population ages 70-74, female",SP.POP.7074.FE,4389
Bahrain,BHR,"Population ages 70-74, male",SP.POP.7074.MA,5241
Bahrain,BHR,"Population ages 75-79, female",SP.POP.7579.FE,3369
Bahrain,BHR,"Population ages 75-79, male",SP.POP.7579.MA,3129
Bahrain,BHR,"Population ages 80 and above, female",SP.POP.80UP.FE,2891
Bahrain,BHR,"Population ages 80 and above, male",SP.POP.80UP.MA,2462
Bangladesh,BGD,"Population ages 00-04, male",SP.POP.0004.MA,7415617
Bangladesh,BGD,"Population ages 05-09, female",SP.POP.0509.FE,7240011
Bangladesh,BGD,"Population ages 05-09, male",SP.POP.0509.MA,7551914
Bangladesh,BGD,"Population ages 10-14, female",SP.POP.1014.FE,7530977
Bangladesh,BGD,"Population ages 10-14, male",SP.POP.1014.MA,7867700
Bangladesh,BGD,"Population ages 00-04, female",SP.POP.0004.FE,7099136
Bangladesh,BGD,"Population ages 15-19, female",SP.POP.1519.FE,7666362
Bangladesh,BGD,"Population ages 15-19, male",SP.POP.1519.MA,8011389
Bangladesh,BGD,"Population ages 20-24, female",SP.POP.2024.FE,7441006
Bangladesh,BGD,"Population ages 20-24, male",SP.POP.2024.MA,7655740
Bangladesh,BGD,"Population ages 25-29, female",SP.POP.2529.FE,7174451
Bangladesh,BGD,"Population ages 25-29, male",SP.POP.2529.MA,7132476
Bangladesh,BGD,"Population ages 30-34, female",SP.POP.3034.FE,6855246
Bangladesh,BGD,"Population ages 30-34, male",SP.POP.3034.MA,6648320
Bangladesh,BGD,"Population ages 35-39, female",SP.POP.3539.FE,6240448
Bangladesh,BGD,"Population ages 35-39, male",SP.POP.3539.MA,6065818
Bangladesh,BGD,"Population ages 40-44, female",SP.POP.4044.FE,5336232
Bangladesh,BGD,"Population ages 40-44, male",SP.POP.4044.MA,5252799
Bangladesh,BGD,"Population ages 45-49, female",SP.POP.4549.FE,4491721
Bangladesh,BGD,"Population ages 45-49, male",SP.POP.4549.MA,4583255
Bangladesh,BGD,"Population ages 50-54, female",SP.POP.5054.FE,3814900
Bangladesh,BGD,"Population ages 50-54, male",SP.POP.5054.MA,4080983
Bangladesh,BGD,"Population ages 55-59, female",SP.POP.5559.FE,2866169
Bangladesh,BGD,"Population ages 55-59, male",SP.POP.5559.MA,3140467
Bangladesh,BGD,"Population ages 60-64, female",SP.POP.6064.FE,1813956
Bangladesh,BGD,"Population ages 60-64, male",SP.POP.6064.MA,2055570
Bangladesh,BGD,"Population ages 65-69, female",SP.POP.6569.FE,1280225
Bangladesh,BGD,"Population ages 65-69, male",SP.POP.6569.MA,1431419
Bangladesh,BGD,"Population ages 70-74, female",SP.POP.7074.FE,1156614
Bangladesh,BGD,"Population ages 70-74, male",SP.POP.7074.MA,1197553
Bangladesh,BGD,"Population ages 75-79, female",SP.POP.7579.FE,831534
Bangladesh,BGD,"Population ages 75-79, male",SP.POP.7579.MA,819665
Bangladesh,BGD,"Population ages 80 and above, female",SP.POP.80UP.FE,850398
Bangladesh,BGD,"Population ages 80 and above, male",SP.POP.80UP.MA,755969
Barbados,BRB,"Population ages 00-04, male",SP.POP.0004.MA,7690
Barbados,BRB,"Population ages 05-09, female",SP.POP.0509.FE,8034
Barbados,BRB,"Population ages 05-09, male",SP.POP.0509.MA,8270
Barbados,BRB,"Population ages 10-14, female",SP.POP.1014.FE,8950
Barbados,BRB,"Population ages 10-14, male",SP.POP.1014.MA,9356
Barbados,BRB,"Population ages 00-04, female",SP.POP.0004.FE,7411
Barbados,BRB,"Population ages 15-19, female",SP.POP.1519.FE,9278
Barbados,BRB,"Population ages 15-19, male",SP.POP.1519.MA,9771
Barbados,BRB,"Population ages 20-24, female",SP.POP.2024.FE,9345
Barbados,BRB,"Population ages 20-24, male",SP.POP.2024.MA,9523
Barbados,BRB,"Population ages 25-29, female",SP.POP.2529.FE,9286
Barbados,BRB,"Population ages 25-29, male",SP.POP.2529.MA,9270
Barbados,BRB,"Population ages 30-34, female",SP.POP.3034.FE,9346
Barbados,BRB,"Population ages 30-34, male",SP.POP.3034.MA,9115
Barbados,BRB,"Population ages 35-39, female",SP.POP.3539.FE,9729
Barbados,BRB,"Population ages 35-39, male",SP.POP.3539.MA,9285
Barbados,BRB,"Population ages 40-44, female",SP.POP.4044.FE,9973
Barbados,BRB,"Population ages 40-44, male",SP.POP.4044.MA,9482
Barbados,BRB,"Population ages 45-49, female",SP.POP.4549.FE,10527
Barbados,BRB,"Population ages 45-49, male",SP.POP.4549.MA,9734
Barbados,BRB,"Population ages 50-54, female",SP.POP.5054.FE,10565
Barbados,BRB,"Population ages 50-54, male",SP.POP.5054.MA,9546
Barbados,BRB,"Population ages 55-59, female",SP.POP.5559.FE,10851
Barbados,BRB,"Population ages 55-59, male",SP.POP.5559.MA,9407
Barbados,BRB,"Population ages 60-64, female",SP.POP.6064.FE,9458
Barbados,BRB,"Population ages 60-64, male",SP.POP.6064.MA,8143
Barbados,BRB,"Population ages 65-69, female",SP.POP.6569.FE,7559
Barbados,BRB,"Population ages 65-69, male",SP.POP.6569.MA,6572
Barbados,BRB,"Population ages 70-74, female",SP.POP.7074.FE,5893
Barbados,BRB,"Population ages 70-74, male",SP.POP.7074.MA,4913
Barbados,BRB,"Population ages 75-79, female",SP.POP.7579.FE,4451
Barbados,BRB,"Population ages 75-79, male",SP.POP.7579.MA,3353
Barbados,BRB,"Population ages 80 and above, female",SP.POP.80UP.FE,7459
Barbados,BRB,"Population ages 80 and above, male",SP.POP.80UP.MA,5095
Belarus,BLR,"Population ages 00-04, male",SP.POP.0004.MA,289202
Belarus,BLR,"Population ages 05-09, female",SP.POP.0509.FE,271991
Belarus,BLR,"Population ages 05-09, male",SP.POP.0509.MA,288670
Belarus,BLR,"Population ages 10-14, female",SP.POP.1014.FE,229483
Belarus,BLR,"Population ages 10-14, male",SP.POP.1014.MA,242001
Belarus,BLR,"Population ages 00-04, female",SP.POP.0004.FE,278449
Belarus,BLR,"Population ages 15-19, female",SP.POP.1519.FE,207849
Belarus,BLR,"Population ages 15-19, male",SP.POP.1519.MA,219724
Belarus,BLR,"Population ages 20-24, female",SP.POP.2024.FE,244484
Belarus,BLR,"Population ages 20-24, male",SP.POP.2024.MA,257798
Belarus,BLR,"Population ages 25-29, female",SP.POP.2529.FE,350959
Belarus,BLR,"Population ages 25-29, male",SP.POP.2529.MA,369314
Belarus,BLR,"Population ages 30-34, female",SP.POP.3034.FE,388205
Belarus,BLR,"Population ages 30-34, male",SP.POP.3034.MA,403561
Belarus,BLR,"Population ages 35-39, female",SP.POP.3539.FE,349014
Belarus,BLR,"Population ages 35-39, male",SP.POP.3539.MA,349174
Belarus,BLR,"Population ages 40-44, female",SP.POP.4044.FE,335499
Belarus,BLR,"Population ages 40-44, male",SP.POP.4044.MA,319266
Belarus,BLR,"Population ages 45-49, female",SP.POP.4549.FE,326249
Belarus,BLR,"Population ages 45-49, male",SP.POP.4549.MA,294812
Belarus,BLR,"Population ages 50-54, female",SP.POP.5054.FE,353486
Belarus,BLR,"Population ages 50-54, male",SP.POP.5054.MA,307802
Belarus,BLR,"Population ages 55-59, female",SP.POP.5559.FE,406615
Belarus,BLR,"Population ages 55-59, male",SP.POP.5559.MA,336879
Belarus,BLR,"Population ages 60-64, female",SP.POP.6064.FE,378883
Belarus,BLR,"Population ages 60-64, male",SP.POP.6064.MA,277890
Belarus,BLR,"Population ages 65-69, female",SP.POP.6569.FE,292477
Belarus,BLR,"Population ages 65-69, male",SP.POP.6569.MA,190972
Belarus,BLR,"Population ages 70-74, female",SP.POP.7074.FE,183199
Belarus,BLR,"Population ages 70-74, male",SP.POP.7074.MA,102105
Belarus,BLR,"Population ages 75-79, female",SP.POP.7579.FE,188508
Belarus,BLR,"Population ages 75-79, male",SP.POP.7579.MA,78065
Belarus,BLR,"Population ages 80 and above, female",SP.POP.80UP.FE,285163
Belarus,BLR,"Population ages 80 and above, male",SP.POP.80UP.MA,87638
Belgium,BEL,"Population ages 00-04, male",SP.POP.0004.MA,325737
Belgium,BEL,"Population ages 05-09, female",SP.POP.0509.FE,323341
Belgium,BEL,"Population ages 05-09, male",SP.POP.0509.MA,342013
Belgium,BEL,"Population ages 10-14, female",SP.POP.1014.FE,316166
Belgium,BEL,"Population ages 10-14, male",SP.POP.1014.MA,333014
Belgium,BEL,"Population ages 00-04, female",SP.POP.0004.FE,307816
Belgium,BEL,"Population ages 15-19, female",SP.POP.1519.FE,306211
Belgium,BEL,"Population ages 15-19, male",SP.POP.1519.MA,322404
Belgium,BEL,"Population ages 20-24, female",SP.POP.2024.FE,327332
Belgium,BEL,"Population ages 20-24, male",SP.POP.2024.MA,343088
Belgium,BEL,"Population ages 25-29, female",SP.POP.2529.FE,358129
Belgium,BEL,"Population ages 25-29, male",SP.POP.2529.MA,366854
Belgium,BEL,"Population ages 30-34, female",SP.POP.3034.FE,370358
Belgium,BEL,"Population ages 30-34, male",SP.POP.3034.MA,368267
Belgium,BEL,"Population ages 35-39, female",SP.POP.3539.FE,372528
Belgium,BEL,"Population ages 35-39, male",SP.POP.3539.MA,373918
Belgium,BEL,"Population ages 40-44, female",SP.POP.4044.FE,367239
